"Year","Mode","Origin_Name","Destination_Name","OrigToDest","TotalTransported","Movement"
2016,"Road","WA","Auburn","WA:Auburn",7.00,"Intercapital"
2016,"Rail","WA","Bankstown","WA:Bankstown",198.00,"Intercapital"
2016,"Road","WA","Bankstown","WA:Bankstown",7.00,"Intercapital"
2016,"Road","WA","Blacktown","WA:Blacktown",17.00,"Intercapital"
2016,"Road","WA","Bourke - Cobar - Coonamble","WA:Bourke - Cobar - Coonamble",0.00,"Interstate"
2016,"Road","WA","Bringelly - Green Valley","WA:Bringelly - Green Valley",10.00,"Intercapital"
2016,"Road","WA","Campbelltown (NSW)","WA:Campbelltown (NSW)",7.00,"Intercapital"
2016,"Road","WA","Fairfield","WA:Fairfield",7.00,"Intercapital"
2016,"Road","WA","Hurstville","WA:Hurstville",5.00,"Interstate"
2016,"Road","WA","Lachlan Valley","WA:Lachlan Valley",0.00,"Interstate"
2016,"Road","WA","Lithgow - Mudgee","WA:Lithgow - Mudgee",0.00,"Interstate"
2016,"Road","WA","Liverpool","WA:Liverpool",17.00,"Intercapital"
2016,"Road","WA","Lower Murray","WA:Lower Murray",0.00,"Interstate"
2016,"Road","WA","Merrylands - Guildford","WA:Merrylands - Guildford",17.00,"Intercapital"
2016,"Road","WA","Mount Druitt","WA:Mount Druitt",27.00,"Intercapital"
2016,"Road","WA","Orange","WA:Orange",0.00,"Interstate"
2016,"Road","WA","Parramatta","WA:Parramatta",7.00,"Intercapital"
2016,"Rail","WA","QLD","WA:QLD",108.00,"Intercapital"
2016,"Road","WA","QLD","WA:QLD",76.00,"Intercapital"
2016,"Road","WA","St Marys","WA:St Marys",10.00,"Intercapital"
2016,"Rail","WA","Strathfield - Burwood - Ashfield","WA:Strathfield - Burwood - Ashfield",84.00,"Intercapital"
2016,"Road","WA","Upper Murray exc. Albury","WA:Upper Murray exc. Albury",0.00,"Interstate"
2016,"Road","WA","Wagga Wagga","WA:Wagga Wagga",0.00,"Interstate"
2016,"Road","Wagga Wagga","Albury","Wagga Wagga:Albury",27.00,"Intrastate"
2016,"Road","Wagga Wagga","Armidale","Wagga Wagga:Armidale",90.00,"Intrastate"
2016,"Road","Wagga Wagga","Auburn","Wagga Wagga:Auburn",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Bankstown","Wagga Wagga:Bankstown",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Bathurst","Wagga Wagga:Bathurst",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Baulkham Hills","Wagga Wagga:Baulkham Hills",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Blacktown","Wagga Wagga:Blacktown",14.00,"Intrastate"
2016,"Road","Wagga Wagga","Blacktown - North","Wagga Wagga:Blacktown - North",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Blue Mountains","Wagga Wagga:Blue Mountains",5.00,"Intrastate"
2016,"Rail","Wagga Wagga","Botany","Wagga Wagga:Botany",561.00,"Port"
2016,"Road","Wagga Wagga","Bourke - Cobar - Coonamble","Wagga Wagga:Bourke - Cobar - Coonamble",1.00,"Intrastate"
2016,"Road","Wagga Wagga","Bringelly - Green Valley","Wagga Wagga:Bringelly - Green Valley",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Broken Hill and Far West","Wagga Wagga:Broken Hill and Far West",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Camden","Wagga Wagga:Camden",5.00,"Intrastate"
2016,"Road","Wagga Wagga","Campbelltown (NSW)","Wagga Wagga:Campbelltown (NSW)",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Canada Bay","Wagga Wagga:Canada Bay",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Canterbury","Wagga Wagga:Canterbury",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Carlingford","Wagga Wagga:Carlingford",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Chatswood - Lane Cove","Wagga Wagga:Chatswood - Lane Cove",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Clarence Valley","Wagga Wagga:Clarence Valley",6.00,"Intrastate"
2016,"Road","Wagga Wagga","Coffs Harbour","Wagga Wagga:Coffs Harbour",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Cronulla - Miranda - Caringbah","Wagga Wagga:Cronulla - Miranda - Caringbah",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Dapto - Port Kembla","Wagga Wagga:Dapto - Port Kembla",0.00,"Intrastate"
2016,"Rail","Wagga Wagga","Dapto - Port Kembla","Wagga Wagga:Dapto - Port Kembla",482.00,"Port"
2016,"Road","Wagga Wagga","Dubbo","Wagga Wagga:Dubbo",14.00,"Intrastate"
2016,"Road","Wagga Wagga","Dural - Wisemans Ferry","Wagga Wagga:Dural - Wisemans Ferry",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Eastern Suburbs - North","Wagga Wagga:Eastern Suburbs - North",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Eastern Suburbs - South","Wagga Wagga:Eastern Suburbs - South",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Fairfield","Wagga Wagga:Fairfield",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Gosford","Wagga Wagga:Gosford",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Goulburn - Yass","Wagga Wagga:Goulburn - Yass",58.00,"Intrastate"
2016,"Road","Wagga Wagga","Griffith - Murrumbidgee (West)","Wagga Wagga:Griffith - Murrumbidgee (West)",180.00,"Intrastate"
2016,"Road","Wagga Wagga","Griffith - Murrumbidgee (West)","Wagga Wagga:Griffith - Murrumbidgee (West)",52.00,"Port"
2016,"Road","Wagga Wagga","Hawkesbury","Wagga Wagga:Hawkesbury",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Hornsby","Wagga Wagga:Hornsby",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Hurstville","Wagga Wagga:Hurstville",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Inverell - Tenterfield","Wagga Wagga:Inverell - Tenterfield",1.00,"Intrastate"
2016,"Road","Wagga Wagga","Kempsey - Nambucca","Wagga Wagga:Kempsey - Nambucca",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Kiama - Shellharbour","Wagga Wagga:Kiama - Shellharbour",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Kogarah - Rockdale","Wagga Wagga:Kogarah - Rockdale",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Ku-ring-gai","Wagga Wagga:Ku-ring-gai",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Lachlan Valley","Wagga Wagga:Lachlan Valley",25.00,"Intrastate"
2016,"Road","Wagga Wagga","Lake Macquarie - East","Wagga Wagga:Lake Macquarie - East",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Lake Macquarie - West","Wagga Wagga:Lake Macquarie - West",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Leichhardt","Wagga Wagga:Leichhardt",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Lithgow - Mudgee","Wagga Wagga:Lithgow - Mudgee",12.00,"Intrastate"
2016,"Road","Wagga Wagga","Liverpool","Wagga Wagga:Liverpool",11.00,"Intrastate"
2016,"Road","Wagga Wagga","Lower Hunter","Wagga Wagga:Lower Hunter",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Lower Murray","Wagga Wagga:Lower Murray",14.00,"Intrastate"
2016,"Road","Wagga Wagga","Maitland","Wagga Wagga:Maitland",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Manly","Wagga Wagga:Manly",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Marrickville - Sydenham - Petersham","Wagga Wagga:Marrickville - Sydenham - Petersham",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Merrylands - Guildford","Wagga Wagga:Merrylands - Guildford",3.00,"Intrastate"
2016,"Road","Wagga Wagga","Moree - Narrabri","Wagga Wagga:Moree - Narrabri",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Mount Druitt","Wagga Wagga:Mount Druitt",42.00,"Intrastate"
2016,"Road","Wagga Wagga","Newcastle","Wagga Wagga:Newcastle",0.00,"Intrastate"
2016,"Road","Wagga Wagga","North Sydney - Mosman","Wagga Wagga:North Sydney - Mosman",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Orange","Wagga Wagga:Orange",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Penrith","Wagga Wagga:Penrith",8.00,"Intrastate"
2016,"Road","Wagga Wagga","Pittwater","Wagga Wagga:Pittwater",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Port Macquarie","Wagga Wagga:Port Macquarie",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Port Stephens","Wagga Wagga:Port Stephens",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Queanbeyan","Wagga Wagga:Queanbeyan",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Richmond Valley - Coastal","Wagga Wagga:Richmond Valley - Coastal",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Richmond Valley - Hinterland","Wagga Wagga:Richmond Valley - Hinterland",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Rouse Hill - McGraths Hill","Wagga Wagga:Rouse Hill - McGraths Hill",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Ryde - Hunters Hill","Wagga Wagga:Ryde - Hunters Hill",0.00,"Intrastate"
2016,"Rail","Wagga Wagga","Shoalhaven","Wagga Wagga:Shoalhaven",475.00,"Intrastate"
2016,"Road","Wagga Wagga","Shoalhaven","Wagga Wagga:Shoalhaven",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Snowy Mountains","Wagga Wagga:Snowy Mountains",0.00,"Intrastate"
2016,"Road","Wagga Wagga","South Coast","Wagga Wagga:South Coast",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Southern Highlands","Wagga Wagga:Southern Highlands",0.00,"Intrastate"
2016,"Road","Wagga Wagga","St Marys","Wagga Wagga:St Marys",9.00,"Intrastate"
2016,"Rail","Wagga Wagga","Strathfield - Burwood - Ashfield","Wagga Wagga:Strathfield - Burwood - Ashfield",499.00,"Intrastate"
2016,"Road","Wagga Wagga","Strathfield - Burwood - Ashfield","Wagga Wagga:Strathfield - Burwood - Ashfield",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Sutherland - Menai - Heathcote","Wagga Wagga:Sutherland - Menai - Heathcote",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Sydney Inner City","Wagga Wagga:Sydney Inner City",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Tamworth - Gunnedah","Wagga Wagga:Tamworth - Gunnedah",6.00,"Intrastate"
2016,"Road","Wagga Wagga","Taree - Gloucester","Wagga Wagga:Taree - Gloucester",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Tumut - Tumbarumba","Wagga Wagga:Tumut - Tumbarumba",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Tweed Valley","Wagga Wagga:Tweed Valley",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Upper Hunter","Wagga Wagga:Upper Hunter",2.00,"Intrastate"
2016,"Road","Wagga Wagga","Upper Murray exc. Albury","Wagga Wagga:Upper Murray exc. Albury",5.00,"Intrastate"
2016,"Road","Wagga Wagga","VIC","Wagga Wagga:VIC",194.00,"Interstate"
2016,"Rail","Wagga Wagga","VIC","Wagga Wagga:VIC",164.00,"Port"
2016,"Road","Wagga Wagga","VIC","Wagga Wagga:VIC",55.00,"Port"
2016,"Rail","Wagga Wagga","Wagga Wagga","Wagga Wagga:Wagga Wagga",269.00,"Intrastate"
2016,"Road","Wagga Wagga","Wagga Wagga","Wagga Wagga:Wagga Wagga",1174.00,"Intrastate"
2016,"Road","Wagga Wagga","Warringah","Wagga Wagga:Warringah",0.00,"Intrastate"
2016,"Rail","Wagga Wagga","Wollondilly","Wagga Wagga:Wollondilly",170.00,"Intrastate"
2016,"Road","Wagga Wagga","Wollondilly","Wagga Wagga:Wollondilly",32.00,"Intrastate"
2016,"Road","Wagga Wagga","Wollongong","Wagga Wagga:Wollongong",0.00,"Intrastate"
2016,"Road","Wagga Wagga","Wyong","Wagga Wagga:Wyong",3.00,"Intrastate"
2016,"Road","Warringah","ACT","Warringah:ACT",2.00,"Interstate"
2016,"Road","Warringah","Auburn","Warringah:Auburn",44.00,"Intrastate"
2016,"Road","Warringah","Bankstown","Warringah:Bankstown",36.00,"Intrastate"
2016,"Road","Warringah","Bankstown","Warringah:Bankstown",6.00,"Intrastate(IMT)"
2016,"Road","Warringah","Baulkham Hills","Warringah:Baulkham Hills",25.00,"Intrastate"
2016,"Road","Warringah","Blacktown","Warringah:Blacktown",38.00,"Intrastate"
2016,"Road","Warringah","Blacktown - North","Warringah:Blacktown - North",48.00,"Intrastate"
2016,"Road","Warringah","Blue Mountains","Warringah:Blue Mountains",1.00,"Intrastate"
2016,"Road","Warringah","Botany","Warringah:Botany",88.00,"Intrastate"
2016,"Road","Warringah","Botany","Warringah:Botany",36.00,"PortBotany"
2016,"Road","Warringah","Bringelly - Green Valley","Warringah:Bringelly - Green Valley",6.00,"Intrastate"
2016,"Road","Warringah","Camden","Warringah:Camden",16.00,"Intrastate"
2016,"Road","Warringah","Campbelltown (NSW)","Warringah:Campbelltown (NSW)",25.00,"Intrastate"
2016,"Road","Warringah","Canada Bay","Warringah:Canada Bay",28.00,"Intrastate"
2016,"Road","Warringah","Canterbury","Warringah:Canterbury",13.00,"Intrastate"
2016,"Road","Warringah","Carlingford","Warringah:Carlingford",58.00,"Intrastate"
2016,"Road","Warringah","Chatswood - Lane Cove","Warringah:Chatswood - Lane Cove",146.00,"Intrastate"
2016,"Road","Warringah","Cronulla - Miranda - Caringbah","Warringah:Cronulla - Miranda - Caringbah",21.00,"Intrastate"
2016,"Road","Warringah","Dapto - Port Kembla","Warringah:Dapto - Port Kembla",26.00,"Intrastate"
2016,"Road","Warringah","Dural - Wisemans Ferry","Warringah:Dural - Wisemans Ferry",3.00,"Intrastate"
2016,"Road","Warringah","Eastern Suburbs - North","Warringah:Eastern Suburbs - North",32.00,"Intrastate"
2016,"Road","Warringah","Eastern Suburbs - South","Warringah:Eastern Suburbs - South",17.00,"Intrastate"
2016,"Road","Warringah","Fairfield","Warringah:Fairfield",23.00,"Intrastate"
2016,"Road","Warringah","Gosford","Warringah:Gosford",17.00,"Intrastate"
2016,"Road","Warringah","Hornsby","Warringah:Hornsby",45.00,"Intrastate"
2016,"Road","Warringah","Hurstville","Warringah:Hurstville",8.00,"Intrastate"
2016,"Road","Warringah","Kiama - Shellharbour","Warringah:Kiama - Shellharbour",0.00,"Intrastate"
2016,"Road","Warringah","Kogarah - Rockdale","Warringah:Kogarah - Rockdale",15.00,"Intrastate"
2016,"Road","Warringah","Ku-ring-gai","Warringah:Ku-ring-gai",66.00,"Intrastate"
2016,"Road","Warringah","Lake Macquarie - East","Warringah:Lake Macquarie - East",0.00,"Intrastate"
2016,"Road","Warringah","Lake Macquarie - West","Warringah:Lake Macquarie - West",0.00,"Intrastate"
2016,"Road","Warringah","Leichhardt","Warringah:Leichhardt",16.00,"Intrastate"
2016,"Road","Warringah","Liverpool","Warringah:Liverpool",13.00,"Intrastate"
2016,"Road","Warringah","Lower Hunter","Warringah:Lower Hunter",0.00,"Intrastate"
2016,"Road","Warringah","Maitland","Warringah:Maitland",0.00,"Intrastate"
2016,"Road","Warringah","Manly","Warringah:Manly",51.00,"Intrastate"
2016,"Road","Warringah","Marrickville - Sydenham - Petersham","Warringah:Marrickville - Sydenham - Petersham",22.00,"Intrastate"
2016,"Road","Warringah","Merrylands - Guildford","Warringah:Merrylands - Guildford",36.00,"Intrastate"
2016,"Road","Warringah","Migratory - Offshore - Shipping (NSW)","Warringah:Migratory - Offshore - Shipping (NSW)",0.00,"Intrastate"
2016,"Road","Warringah","Mount Druitt","Warringah:Mount Druitt",97.00,"Intrastate"
2016,"Road","Warringah","Newcastle","Warringah:Newcastle",6.00,"Intrastate"
2016,"Road","Warringah","North Sydney - Mosman","Warringah:North Sydney - Mosman",53.00,"Intrastate"
2016,"Road","Warringah","NT","Warringah:NT",1.00,"Interstate"
2016,"Road","Warringah","Other Territories","Warringah:Other Territories",0.00,"Interstate"
2016,"Road","Warringah","Parramatta","Warringah:Parramatta",19.00,"Intrastate"
2016,"Road","Warringah","Pennant Hills - Epping","Warringah:Pennant Hills - Epping",15.00,"Intrastate"
2016,"Road","Warringah","Penrith","Warringah:Penrith",22.00,"Intrastate"
2016,"Road","Warringah","Pittwater","Warringah:Pittwater",110.00,"Intrastate"
2016,"Road","Warringah","Port Stephens","Warringah:Port Stephens",0.00,"Intrastate"
2016,"Road","Warringah","QLD","Warringah:QLD",48.00,"Intercapital"
2016,"Road","Warringah","QLD","Warringah:QLD",2.00,"Interstate"
2016,"Road","Warringah","Richmond - Windsor","Warringah:Richmond - Windsor",10.00,"Intrastate"
2016,"Road","Warringah","Rouse Hill - McGraths Hill","Warringah:Rouse Hill - McGraths Hill",2.00,"Intrastate"
2016,"Road","Warringah","Ryde - Hunters Hill","Warringah:Ryde - Hunters Hill",114.00,"Intrastate"
